gift_key	card_key	gift_title	gift_place	gift_latitude	gift_longitude	gift_content	gift_cost	gift_date	gift_time
8274	56	약국	약국	37.467383	126.998344	황사 마스크 증정(1매)	300	2016-06-24	12:49:52
8275	204	김덕후의곱창조	김덕후의곱창조	37.670369	126.987099	곱창 무한 리필 2,000 할인	300	2016-06-28	21:51:27
8276	286	아웃닭	아웃닭	37.653456	127.173934	치즈스틱 2개 제공	1700	2017-11-29	10:43:16
8277	103	리얼후라이	리얼후라이	37.557914	127.16565	크리스피 후라이드 10% 할인	500	2017-04-26	09:09:27
8278	282	롯데리아	롯데리아	37.568222	127.138027	롯데리아 음료M 제공	700	2017-11-11	22:28:09
8279	130	원할머니보쌈	원할머니보쌈	37.556762	126.859674	족발 3,000 할인 쿠폰 제공	800	2016-08-27	18:00:33
8280	47	약국	약국	37.561804	127.013877	황사 마스크 증정(1매)	1000	2017-01-21	14:50:46
8281	93	매드포갈릭	매드포갈릭	37.622759	127.05976	에이드 무료 제공	1100	2017-12-06	14:44:17
8282	16	교보문고	교보문고	37.636998	127.023384	도서 구매시 10% 할인	400	2018-02-27	21:17:07
8283	279	닭한마리	닭한마리	37.566092	127.044439	칼국수 사리 무료 리필	1500	2017-10-03	13:25:58
8284	229	백다방	백다방	37.60479	127.195453	무료 토핑 추가	200	2016-06-02	13:31:40
8285	35	뚜레쥬르	뚜레쥬르	37.522479	127.082818	2000원 이상 5% 할인	1500	2017-10-06	10:13:42
8286	207	원할머니보쌈	원할머니보쌈	37.607896	127.082542	족발 3,000 할인 쿠폰 제공	1700	2016-07-11	13:37:46
8287	78	이디야커피	이디야커피	37.563642	126.959815	스마트 오더 사용시 10% 할인	500	2017-09-29	19:16:22
8288	190	아웃백	아웃백	37.629476	126.999253	스테이크 주문시 10% 할인	800	2016-10-02	13:48:34
8289	204	쥬씨	쥬씨	37.605813	126.991891	무료 사이즈업	400	2017-07-06	18:39:56
8290	62	닭한마리	닭한마리	37.697765	126.943231	칼국수 사리 무료 리필	1500	2017-02-10	20:32:35
8291	19	원할머니보쌈	원할머니보쌈	37.627608	127.160964	족발 3,000 할인 쿠폰 제공	1700	2017-06-14	12:31:11
8292	81	리얼후라이	리얼후라이	37.517998	126.92956	크리스피 후라이드 10% 할인	1500	2017-05-28	19:08:14
8293	99	버거킹	버거킹	37.46805	126.920686	와퍼주문시 5% 할인	600	2016-07-30	16:33:04
8294	282	봄봄	봄봄	37.635234	127.137416	음료 주문시 쿠폰 도장 2개 추가	2000	2016-11-25	19:22:20
8295	209	베스킨라빈스	베스킨라빈스	37.667663	126.905316	무료 사이즈업	1500	2016-08-19	11:12:31
8296	172	아웃백	아웃백	37.655548	127.185925	스테이크 주문시 10% 할인	1500	2017-09-29	23:14:51
8297	77	매드포갈릭	매드포갈릭	37.605414	127.040625	에이드 무료 제공	1500	2016-04-17	14:12:43
8298	272	스시진	스시진	37.494396	126.964509	2pcs 무료 제공	1300	2017-06-06	21:20:58
8299	12	원할머니보쌈	원할머니보쌈	37.620961	127.183635	족발 3,000 할인 쿠폰 제공	500	2017-09-23	10:29:57
8300	33	뚜레쥬르	뚜레쥬르	37.622913	127.182338	2000원 이상 5% 할인	200	2017-03-06	09:51:10
8301	133	동경야네	동경야네	37.440486	126.924046	사케동 10% 할인	300	2018-03-13	21:35:20
8302	214	아웃닭	아웃닭	37.582791	127.18782	치즈스틱 2개 제공	1800	2016-03-30	17:41:20
8303	160	스시로로	스시로로	37.622314	126.897223	2pcs 무료 제공	300	2017-02-07	11:33:09
8304	192	백다방	백다방	37.565751	127.175812	무료 토핑 추가	1200	2017-06-06	12:25:54
8305	171	홍콩반점	홍콩반점	37.575567	126.878792	찹쌀 탕수육 10% 할인	1500	2017-03-06	14:09:43
8306	99	정형외과	정형외과	37.466315	127.133845	정형외과의료지점	200	2018-03-17	10:38:20
8307	201	봄봄	봄봄	37.691632	126.907273	음료 주문시 쿠폰 도장 2개 추가	600	2018-03-27	13:04:41
8308	239	파리바게트	파리바게트	37.668213	127.174921	1000원 이상 10% 할인	800	2016-11-24	12:02:50
8309	12	연래춘	연래춘	37.67749	126.967535	현금 결재시 10% 할인	1400	2017-06-09	11:38:00
8310	198	오쭈	오쭈	37.443454	127.034088	치즈 퐁듀 1회 제공	1100	2017-09-24	13:38:36
8311	119	정형외과	정형외과	37.476479	127.173408	정형외과의료지점	200	2017-05-18	21:10:14
8312	62	연래춘	연래춘	37.552294	127.080754	현금 결재시 10% 할인	1100	2017-06-13	11:56:23
8313	113	꾼	꾼	37.53357	126.945841	소주 2,000 쿠폰	1600	2016-12-27	13:09:15
8314	195	파리바게트	파리바게트	37.662562	127.156304	1000원 이상 10% 할인	1600	2016-04-03	20:26:58
8315	111	스시로로	스시로로	37.612995	127.126919	2pcs 무료 제공	700	2017-10-21	22:55:02
8316	158	홍콩반점	홍콩반점	37.571116	126.990827	찹쌀 탕수육 10% 할인	800	2017-05-03	16:54:33
8317	218	오쭈	오쭈	37.538295	126.851077	치즈 퐁듀 1회 제공	400	2016-02-28	16:17:53
8318	138	매드포갈릭	매드포갈릭	37.62108	126.913658	에이드 무료 제공	1000	2018-03-30	13:28:33
8319	216	반디앤루니스	반디앤루니스	37.482147	127.104935	도서 구매시 5% 할인	200	2017-08-30	21:39:30
8320	241	연래춘	연래춘	37.604996	126.885841	현금 결재시 10% 할인	400	2016-05-30	14:51:28
8321	218	엔젤리너스	엔젤리너스	37.571739	127.052826	제조 음료 주문시 10% 할인	1700	2016-05-03	14:02:18
8322	167	매드포갈릭	매드포갈릭	37.574872	127.090801	에이드 무료 제공	500	2017-04-20	23:52:46
8323	131	연래춘	연래춘	37.683862	127.061624	현금 결재시 10% 할인	2000	2016-03-23	10:50:05
8324	188	연래춘	연래춘	37.508574	127.172795	현금 결재시 10% 할인	500	2018-02-11	14:11:07
8325	51	오쭈	오쭈	37.476895	127.118739	치즈 퐁듀 1회 제공	100	2016-05-22	18:21:37
8326	299	연래춘	연래춘	37.473776	127.006228	현금 결재시 10% 할인	1300	2016-04-05	23:20:27
8327	103	스시로로	스시로로	37.593545	126.880377	2pcs 무료 제공	700	2016-06-29	16:57:40
8328	114	쥬씨	쥬씨	37.480147	127.053551	무료 사이즈업	1400	2017-07-26	09:32:07
8329	234	스시진	스시진	37.53197	126.978901	2pcs 무료 제공	200	2017-11-20	14:51:25
8330	122	스시로로	스시로로	37.58748	127.063661	2pcs 무료 제공	1000	2016-04-05	11:14:54
8331	110	베스킨라빈스	베스킨라빈스	37.603498	126.881868	무료 사이즈업	1700	2017-08-22	12:38:18
8332	186	베스킨라빈스	베스킨라빈스	37.610948	127.078586	무료 사이즈업	800	2017-12-27	12:26:00
8333	101	스시진	스시진	37.677169	127.048235	2pcs 무료 제공	500	2016-02-07	11:08:20
8334	280	연래춘	연래춘	37.69189	127.153419	현금 결재시 10% 할인	2000	2016-06-26	09:30:22
8335	238	리얼후라이	리얼후라이	37.576476	127.087204	크리스피 후라이드 10% 할인	800	2016-03-13	14:11:14
8336	69	스시로로	스시로로	37.653255	127.117534	2pcs 무료 제공	1900	2018-02-10	15:29:17
8337	265	롯데리아	롯데리아	37.668715	127.108204	롯데리아 음료M 제공	1400	2017-04-06	09:37:53
8338	15	닭한마리	닭한마리	37.607319	127.013585	칼국수 사리 무료 리필	500	2017-09-11	11:20:09
8339	141	김덕후의곱창조	김덕후의곱창조	37.659501	126.979858	곱창 무한 리필 2,000 할인	1300	2018-03-29	20:36:14
8340	174	엔젤리너스	엔젤리너스	37.492311	126.943179	제조 음료 주문시 10% 할인	800	2018-03-08	20:03:35
8341	61	한신포차	한신포차	37.651309	127.049646	닭발 주문시 주먹밥 증정	800	2016-11-12	19:32:36
8342	25	홍콩반점	홍콩반점	37.545457	126.921547	찹쌀 탕수육 10% 할인	1300	2016-10-13	12:52:39
8343	143	스시로로	스시로로	37.587275	127.060447	2pcs 무료 제공	300	2016-05-02	20:27:05
8344	134	리얼후라이	리얼후라이	37.507738	126.945863	크리스피 후라이드 10% 할인	2000	2018-03-23	11:06:23
8345	155	아웃닭	아웃닭	37.568393	126.959741	치즈스틱 2개 제공	1500	2017-06-23	18:31:40
8346	197	스시진	스시진	37.570383	127.174613	2pcs 무료 제공	300	2017-04-09	18:00:33
8347	196	아웃백	아웃백	37.579245	127.008906	스테이크 주문시 10% 할인	2000	2016-04-01	16:48:54
8348	275	파리바게트	파리바게트	37.466168	127.068408	1000원 이상 10% 할인	1600	2016-11-11	19:04:09
8349	268	뚜레쥬르	뚜레쥬르	37.447869	127.031031	2000원 이상 5% 할인	1300	2017-08-15	21:23:17
8350	48	매드포갈릭	매드포갈릭	37.453956	127.02947	에이드 무료 제공	1500	2016-06-22	22:20:12
8351	212	교보문고	교보문고	37.551534	127.098056	도서 구매시 10% 할인	1200	2016-05-15	20:58:26
8352	300	정형외과	정형외과	37.562247	126.92367	정형외과의료지점	1600	2017-10-05	11:27:45
8353	94	반디앤루니스	반디앤루니스	37.549448	127.068104	도서 구매시 5% 할인	600	2018-02-08	15:45:43
8354	83	리얼후라이	리얼후라이	37.706242	126.934637	크리스피 후라이드 10% 할인	1000	2018-03-31	23:56:21
8355	199	아웃닭	아웃닭	37.66084	127.013312	치즈스틱 2개 제공	1300	2016-06-05	15:52:47
8356	213	홍콩반점	홍콩반점	37.449696	127.047695	찹쌀 탕수육 10% 할인	1900	2016-06-26	09:07:25
8357	31	멘동	멘동	37.695191	126.938522	규동 5% 할인	1700	2017-01-27	10:09:58
8358	25	오쭈	오쭈	37.623668	127.02607	치즈 퐁듀 1회 제공	900	2016-12-25	18:07:42
8359	133	꾼	꾼	37.513416	127.179256	소주 2,000 쿠폰	1300	2016-12-19	23:55:05
8360	16	스시진	스시진	37.595807	126.98078	2pcs 무료 제공	1300	2016-08-29	20:40:00
8361	109	한신포차	한신포차	37.578352	126.961945	닭발 주문시 주먹밥 증정	1700	2016-04-04	11:24:10
8362	116	파리바게트	파리바게트	37.574406	127.167296	1000원 이상 10% 할인	300	2017-09-08	18:48:09
8363	249	스시진	스시진	37.561865	127.11748	2pcs 무료 제공	100	2017-05-12	17:02:12
8364	254	파리바게트	파리바게트	37.562833	127.123829	1000원 이상 10% 할인	800	2018-01-18	14:16:15
8365	25	교보문고	교보문고	37.538714	127.044688	도서 구매시 10% 할인	1200	2017-06-13	13:25:38
8366	18	봄봄	봄봄	37.690406	127.131296	음료 주문시 쿠폰 도장 2개 추가	200	2016-04-29	16:58:00
8367	152	멘동	멘동	37.530331	127.000554	규동 5% 할인	600	2017-06-29	13:11:56
8368	296	홍콩반점	홍콩반점	37.475924	127.018424	찹쌀 탕수육 10% 할인	1700	2016-09-11	09:45:03
8369	272	베스킨라빈스	베스킨라빈스	37.684888	126.886756	무료 사이즈업	900	2016-07-22	20:01:48
8370	132	스시진	스시진	37.64176	126.894291	2pcs 무료 제공	300	2016-11-04	12:10:00
8371	22	버거킹	버거킹	37.566543	126.855957	와퍼주문시 5% 할인	100	2017-08-27	10:01:49
8372	116	스시진	스시진	37.63427	127.060393	2pcs 무료 제공	1200	2017-10-06	09:22:07
8373	8	원할머니보쌈	원할머니보쌈	37.546436	126.882787	족발 3,000 할인 쿠폰 제공	1500	2016-03-10	15:24:43
8374	40	스시진	스시진	37.522667	126.891122	2pcs 무료 제공	1800	2017-04-11	15:14:07
8375	122	김덕후의곱창조	김덕후의곱창조	37.539901	126.895945	곱창 무한 리필 2,000 할인	600	2016-04-07	09:05:40
8376	12	원할머니보쌈	원할머니보쌈	37.620961	127.183635	족발 3,000 할인 쿠폰 제공	700	2017-09-23	10:29:57
8377	56	리얼후라이	리얼후라이	37.684631	127.178303	크리스피 후라이드 10% 할인	700	2017-05-22	12:03:10
8378	260	엔젤리너스	엔젤리너스	37.668033	127.188205	제조 음료 주문시 10% 할인	1500	2018-03-07	16:53:59
8379	296	오쭈	오쭈	37.45796	127.051882	치즈 퐁듀 1회 제공	1200	2018-02-01	12:31:01
8380	112	동경야네	동경야네	37.59608	127.089349	사케동 10% 할인	100	2016-04-29	13:54:36
8381	218	닭한마리	닭한마리	37.463174	127.073674	칼국수 사리 무료 리필	2000	2017-04-18	20:54:41
8382	123	정형외과	정형외과	37.503628	127.137275	정형외과의료지점	800	2017-07-27	16:17:34
8383	275	아웃닭	아웃닭	37.678206	126.856598	치즈스틱 2개 제공	700	2017-09-03	22:11:25
8384	142	닭한마리	닭한마리	37.606162	126.986028	칼국수 사리 무료 리필	800	2017-11-17	19:47:17
8385	241	아웃백	아웃백	37.543677	126.850304	스테이크 주문시 10% 할인	1600	2016-01-11	13:49:23
8386	238	반디앤루니스	반디앤루니스	37.46502	126.850367	도서 구매시 5% 할인	700	2017-04-14	18:30:01
8387	216	이디야커피	이디야커피	37.501644	126.853496	스마트 오더 사용시 10% 할인	1300	2017-02-25	13:19:02
8388	177	쥬씨	쥬씨	37.620565	126.97118	무료 사이즈업	100	2016-05-10	15:08:04
8389	78	롯데리아	롯데리아	37.458971	126.973937	롯데리아 음료M 제공	1200	2018-02-19	21:49:41
8390	28	멘동	멘동	37.49548	127.188539	규동 5% 할인	500	2017-07-01	21:49:56
8391	283	교보문고	교보문고	37.554191	126.909192	도서 구매시 10% 할인	1400	2017-06-23	16:43:58
8392	172	멘동	멘동	37.701487	127.016567	규동 5% 할인	1000	2018-02-24	10:06:02
8393	235	파리바게트	파리바게트	37.662808	127.101591	1000원 이상 10% 할인	100	2016-09-14	21:07:34
8394	64	동경야네	동경야네	37.671841	126.927014	사케동 10% 할인	700	2018-03-13	13:18:56
8395	130	김덕후의곱창조	김덕후의곱창조	37.469148	127.149944	곱창 무한 리필 2,000 할인	400	2016-11-10	19:39:00
8396	299	쥬씨	쥬씨	37.492924	127.001824	무료 사이즈업	900	2016-02-01	10:54:14
8397	275	백다방	백다방	37.640492	127.178769	무료 토핑 추가	800	2017-11-16	19:49:49
8398	16	정형외과	정형외과	37.525471	126.880839	정형외과의료지점	200	2016-01-13	16:19:43
8399	73	베스킨라빈스	베스킨라빈스	37.602076	127.164396	무료 사이즈업	700	2016-09-13	22:44:38
8400	198	멘동	멘동	37.627953	126.853309	규동 5% 할인	800	2017-08-26	14:57:12
8401	262	한신포차	한신포차	37.494094	126.913255	닭발 주문시 주먹밥 증정	1000	2017-03-01	16:47:38
8402	147	이비인후과	이비인후과	37.566827	126.995031	코세척 서비스(무료)	1300	2018-02-03	12:22:06
8403	86	베스킨라빈스	베스킨라빈스	37.638556	127.1035	무료 사이즈업	1200	2017-02-18	21:29:48
8404	54	오쭈	오쭈	37.658169	126.910074	치즈 퐁듀 1회 제공	1200	2016-05-30	12:26:58
8405	189	파리바게트	파리바게트	37.588818	127.056467	1000원 이상 10% 할인	1300	2016-09-27	10:03:18
8406	107	버거킹	버거킹	37.71262	126.903354	와퍼주문시 5% 할인	400	2016-07-12	15:41:59
8407	127	매드포갈릭	매드포갈릭	37.69765	127.168712	에이드 무료 제공	600	2017-04-03	22:27:29
8408	208	엔젤리너스	엔젤리너스	37.462818	127.142149	제조 음료 주문시 10% 할인	2000	2016-07-22	20:04:24
8409	132	엔젤리너스	엔젤리너스	37.56895	126.850787	제조 음료 주문시 10% 할인	1800	2017-10-25	20:32:20
8410	5	스시로로	스시로로	37.682431	126.852108	2pcs 무료 제공	800	2017-05-18	09:36:17
8411	77	김덕후의곱창조	김덕후의곱창조	37.698417	127.12387	곱창 무한 리필 2,000 할인	1200	2016-12-28	18:19:06
8412	93	반디앤루니스	반디앤루니스	37.495212	126.921603	도서 구매시 5% 할인	1200	2017-09-26	22:15:59
8413	53	스시로로	스시로로	37.719187	127.000718	2pcs 무료 제공	300	2017-01-16	23:24:10
8414	130	버거킹	버거킹	37.498311	126.880769	와퍼주문시 5% 할인	2000	2017-12-20	17:24:34
8415	285	반디앤루니스	반디앤루니스	37.678551	127.022261	도서 구매시 5% 할인	100	2017-08-25	14:10:14
8416	124	홍콩반점	홍콩반점	37.636576	127.007249	찹쌀 탕수육 10% 할인	1700	2017-04-24	16:55:17
8417	91	약국	약국	37.50916	126.965372	황사 마스크 증정(1매)	1200	2018-01-26	11:36:33
8418	182	아웃닭	아웃닭	37.456219	127.112001	치즈스틱 2개 제공	1400	2017-01-23	20:33:42
8419	275	연래춘	연래춘	37.685863	126.920475	현금 결재시 10% 할인	2000	2016-03-24	15:30:05
8420	124	스시로로	스시로로	37.600077	127.072516	2pcs 무료 제공	800	2016-10-30	13:14:31
8421	241	매드포갈릭	매드포갈릭	37.523729	126.963187	에이드 무료 제공	2000	2017-09-19	16:52:01
8422	208	닭한마리	닭한마리	37.555313	127.175287	칼국수 사리 무료 리필	700	2016-05-11	12:53:45
8423	56	홍콩반점	홍콩반점	37.675625	126.899476	찹쌀 탕수육 10% 할인	1400	2016-05-14	14:27:39
8424	36	홍콩반점	홍콩반점	37.592112	127.014746	찹쌀 탕수육 10% 할인	1800	2017-07-31	10:31:48
8425	42	백다방	백다방	37.448632	127.19076	무료 토핑 추가	1200	2017-04-22	10:07:20
8426	240	오쭈	오쭈	37.622123	126.953907	치즈 퐁듀 1회 제공	2000	2017-07-22	11:47:35
8427	275	약국	약국	37.70892	127.137153	황사 마스크 증정(1매)	400	2018-01-10	11:19:17
8428	23	홍콩반점	홍콩반점	37.493976	127.091584	찹쌀 탕수육 10% 할인	200	2016-03-05	11:47:08
8429	22	연래춘	연래춘	37.697164	127.186482	현금 결재시 10% 할인	2000	2018-02-02	12:43:35
8430	38	홍콩반점	홍콩반점	37.505783	127.033748	찹쌀 탕수육 10% 할인	1800	2017-10-23	12:39:47
8431	114	김덕후의곱창조	김덕후의곱창조	37.479097	127.165421	곱창 무한 리필 2,000 할인	2000	2016-05-29	14:27:08
8432	102	홍콩반점	홍콩반점	37.605882	126.881352	찹쌀 탕수육 10% 할인	1800	2016-08-28	09:16:01
8433	7	동경야네	동경야네	37.490375	126.887777	사케동 10% 할인	1500	2018-01-13	14:16:13
8434	219	동경야네	동경야네	37.63528	127.100553	사케동 10% 할인	800	2017-12-15	20:19:25
8435	88	오쭈	오쭈	37.688172	126.93055	치즈 퐁듀 1회 제공	1800	2016-08-10	11:59:07
8436	54	연래춘	연래춘	37.503928	126.850111	현금 결재시 10% 할인	1200	2016-04-06	14:55:36
8437	139	엔젤리너스	엔젤리너스	37.563596	126.974542	제조 음료 주문시 10% 할인	500	2017-05-19	09:40:43
8438	160	정형외과	정형외과	37.538175	126.876023	정형외과의료지점	100	2017-07-01	19:40:23
8439	242	정형외과	정형외과	37.529296	126.998939	정형외과의료지점	300	2017-09-28	15:21:16
8440	251	스시로로	스시로로	37.598424	127.058004	2pcs 무료 제공	1100	2017-07-06	19:49:57
8441	58	스시로로	스시로로	37.680422	127.078731	2pcs 무료 제공	500	2017-07-24	10:18:37
8442	125	닭한마리	닭한마리	37.68052	127.062563	칼국수 사리 무료 리필	1300	2016-11-23	12:09:33
8443	127	스시로로	스시로로	37.629761	127.177728	2pcs 무료 제공	1900	2017-12-15	12:13:11
8444	44	아웃닭	아웃닭	37.64223	126.875838	치즈스틱 2개 제공	1700	2017-04-26	14:15:54
8445	100	엔젤리너스	엔젤리너스	37.533328	127.092711	제조 음료 주문시 10% 할인	1500	2017-10-13	23:32:13
8446	218	닭한마리	닭한마리	37.463174	127.073674	칼국수 사리 무료 리필	1800	2017-04-18	20:54:41
8447	70	이디야커피	이디야커피	37.461525	126.949422	스마트 오더 사용시 10% 할인	800	2016-09-12	14:53:17
8448	271	리얼후라이	리얼후라이	37.688134	127.064023	크리스피 후라이드 10% 할인	500	2017-09-08	09:18:23
8449	205	홍콩반점	홍콩반점	37.503679	126.912421	찹쌀 탕수육 10% 할인	500	2016-10-28	10:22:06
8450	48	꾼	꾼	37.529525	127.112604	소주 2,000 쿠폰	1700	2018-02-05	20:19:25
8451	195	김덕후의곱창조	김덕후의곱창조	37.49361	126.925689	곱창 무한 리필 2,000 할인	1000	2018-01-08	22:49:18
8452	127	홍콩반점	홍콩반점	37.688302	126.879155	찹쌀 탕수육 10% 할인	1000	2016-07-23	22:21:39
8453	139	롯데리아	롯데리아	37.707066	127.131296	롯데리아 음료M 제공	1100	2016-05-05	23:36:05
8454	192	이디야커피	이디야커피	37.663007	127.090103	스마트 오더 사용시 10% 할인	100	2017-02-13	21:37:55
8455	52	봄봄	봄봄	37.711091	127.017621	음료 주문시 쿠폰 도장 2개 추가	1500	2016-12-21	22:43:34
8456	17	닭한마리	닭한마리	37.623185	126.902604	칼국수 사리 무료 리필	1500	2018-03-05	22:33:20
8457	132	리얼후라이	리얼후라이	37.448093	127.1313	크리스피 후라이드 10% 할인	400	2016-11-05	09:12:29
8458	41	동경야네	동경야네	37.715152	126.92161	사케동 10% 할인	900	2016-11-05	11:23:52
8459	58	아웃백	아웃백	37.52314	126.882185	스테이크 주문시 10% 할인	2000	2017-09-13	17:54:20
8460	46	아웃백	아웃백	37.586269	127.095926	스테이크 주문시 10% 할인	600	2016-06-12	13:21:46
8461	196	오쭈	오쭈	37.466333	126.8947	치즈 퐁듀 1회 제공	100	2017-09-07	23:01:01
8462	172	김덕후의곱창조	김덕후의곱창조	37.535457	126.9239	곱창 무한 리필 2,000 할인	1000	2017-07-30	20:52:15
8463	226	멘동	멘동	37.445285	127.099507	규동 5% 할인	200	2016-07-07	11:29:43
8464	247	구이가	구이가	37.486383	126.916392	한판 주문시 사이다 제공	1000	2016-05-01	14:49:44
8465	294	파리바게트	파리바게트	37.681667	127.113704	1000원 이상 10% 할인	1500	2018-03-16	12:44:27
8466	96	백다방	백다방	37.714935	127.138781	무료 토핑 추가	200	2016-02-25	13:43:42
8467	90	스시로로	스시로로	37.569473	126.912943	2pcs 무료 제공	1400	2016-02-14	18:29:24
8468	96	원할머니보쌈	원할머니보쌈	37.442167	127.1629	족발 3,000 할인 쿠폰 제공	1500	2017-02-10	18:16:50
8469	154	이디야커피	이디야커피	37.541467	126.980188	스마트 오더 사용시 10% 할인	700	2016-04-26	13:49:30
8470	271	뚜레쥬르	뚜레쥬르	37.627477	127.146921	2000원 이상 5% 할인	2000	2016-03-28	21:36:48
8471	265	꾼	꾼	37.591143	126.964361	소주 2,000 쿠폰	1700	2017-10-22	21:38:32
8472	164	약국	약국	37.447475	126.914842	황사 마스크 증정(1매)	100	2017-08-16	23:35:42
8473	76	백다방	백다방	37.459905	127.020558	무료 토핑 추가	500	2018-02-21	14:03:16
8474	151	약국	약국	37.485426	127.131026	황사 마스크 증정(1매)	1700	2017-03-14	12:27:09
8475	106	동경야네	동경야네	37.451677	126.86029	사케동 10% 할인	1500	2017-10-28	12:54:43
8476	148	이디야커피	이디야커피	37.600873	126.872295	스마트 오더 사용시 10% 할인	900	2017-05-22	15:56:11
8477	29	연래춘	연래춘	37.490179	127.150449	현금 결재시 10% 할인	1000	2016-12-24	22:45:34
8478	258	뚜레쥬르	뚜레쥬르	37.547195	126.875118	2000원 이상 5% 할인	600	2016-02-26	16:50:05
8479	24	약국	약국	37.682281	127.129328	황사 마스크 증정(1매)	400	2017-11-24	16:48:17
8480	246	멘동	멘동	37.535413	126.865136	규동 5% 할인	1700	2017-03-04	10:06:11
8481	150	동경야네	동경야네	37.636254	127.043841	사케동 10% 할인	600	2018-03-31	19:11:24
8482	290	스시진	스시진	37.663216	127.005837	2pcs 무료 제공	1200	2017-08-17	23:16:01
8483	292	스시로로	스시로로	37.440196	126.8789	2pcs 무료 제공	1100	2016-10-30	18:12:45
8484	94	봄봄	봄봄	37.572236	126.964696	음료 주문시 쿠폰 도장 2개 추가	100	2016-07-22	14:15:14
8485	122	김덕후의곱창조	김덕후의곱창조	37.539901	126.895945	곱창 무한 리필 2,000 할인	200	2016-04-07	09:05:40
8486	248	동경야네	동경야네	37.703257	127.121912	사케동 10% 할인	800	2016-01-02	18:23:25
8487	251	스시진	스시진	37.687838	126.996041	2pcs 무료 제공	800	2017-05-03	21:48:58
8488	230	스시로로	스시로로	37.445874	127.12574	2pcs 무료 제공	900	2016-10-25	14:41:02
8489	46	아웃백	아웃백	37.537562	127.028991	스테이크 주문시 10% 할인	800	2016-08-28	13:44:04
8490	199	오쭈	오쭈	37.588033	126.885582	치즈 퐁듀 1회 제공	200	2016-03-17	10:45:59
8491	298	리얼후라이	리얼후라이	37.509067	126.971402	크리스피 후라이드 10% 할인	1200	2016-11-19	23:05:59
8492	265	연래춘	연래춘	37.656929	126.973715	현금 결재시 10% 할인	1900	2016-06-08	16:14:44
8493	274	구이가	구이가	37.537704	127.098757	한판 주문시 사이다 제공	600	2017-01-15	18:29:12
8494	62	아웃닭	아웃닭	37.633672	127.058518	치즈스틱 2개 제공	200	2016-08-29	19:24:41
8495	16	이비인후과	이비인후과	37.522729	127.078232	코세척 서비스(무료)	1000	2017-03-25	11:25:34
8496	277	정형외과	정형외과	37.611604	126.997692	정형외과의료지점	100	2016-12-15	13:34:33
8497	90	스시진	스시진	37.588422	126.89841	2pcs 무료 제공	500	2017-12-12	12:22:22
8498	69	베스킨라빈스	베스킨라빈스	37.585354	126.892995	무료 사이즈업	1300	2017-07-28	10:57:10
8499	274	닭한마리	닭한마리	37.586305	127.105875	칼국수 사리 무료 리필	300	2016-10-22	21:05:55
8500	214	반디앤루니스	반디앤루니스	37.466169	126.882166	도서 구매시 5% 할인	900	2017-01-05	22:20:12
8501	217	반디앤루니스	반디앤루니스	37.709651	127.142101	도서 구매시 5% 할인	900	2016-07-16	13:29:44
8502	66	봄봄	봄봄	37.445667	126.91783	음료 주문시 쿠폰 도장 2개 추가	700	2018-01-31	13:53:46
8503	185	반디앤루니스	반디앤루니스	37.670738	126.870556	도서 구매시 5% 할인	1800	2017-08-19	17:54:21
8504	255	아웃닭	아웃닭	37.709406	127.124053	치즈스틱 2개 제공	200	2016-01-03	17:47:57
8505	105	스시진	스시진	37.514546	127.172139	2pcs 무료 제공	1600	2016-10-16	09:03:38
8506	254	뚜레쥬르	뚜레쥬르	37.684514	127.105687	2000원 이상 5% 할인	100	2016-05-29	09:43:11
8507	277	정형외과	정형외과	37.611604	126.997692	정형외과의료지점	1300	2016-12-15	13:34:33
8508	148	파리바게트	파리바게트	37.565051	127.035387	1000원 이상 10% 할인	1900	2016-02-27	22:11:31
8509	215	아웃백	아웃백	37.693402	127.035831	스테이크 주문시 10% 할인	1800	2016-09-03	13:49:21
8510	244	김덕후의곱창조	김덕후의곱창조	37.54656	127.079289	곱창 무한 리필 2,000 할인	300	2017-06-14	18:39:53
8511	82	오쭈	오쭈	37.530103	127.117806	치즈 퐁듀 1회 제공	1600	2016-01-23	23:11:41
8512	47	쥬씨	쥬씨	37.443679	127.03908	무료 사이즈업	1000	2017-09-26	13:54:15
8513	51	정형외과	정형외과	37.494224	127.082207	정형외과의료지점	1300	2018-03-15	21:00:35
8514	69	파리바게트	파리바게트	37.683568	127.168626	1000원 이상 10% 할인	400	2016-09-05	21:25:27
8515	262	정형외과	정형외과	37.666567	126.910945	정형외과의료지점	400	2016-12-26	23:09:55
8516	255	정형외과	정형외과	37.483982	127.038702	정형외과의료지점	1100	2016-06-04	09:31:11
8517	215	베스킨라빈스	베스킨라빈스	37.678229	127.157195	무료 사이즈업	2000	2017-11-12	11:10:55
8518	80	엔젤리너스	엔젤리너스	37.699218	127.149836	제조 음료 주문시 10% 할인	300	2017-07-19	20:22:00
8519	50	파리바게트	파리바게트	37.555577	126.888305	1000원 이상 10% 할인	500	2017-03-14	12:09:24
8520	21	버거킹	버거킹	37.451032	127.050831	와퍼주문시 5% 할인	1000	2016-01-26	11:08:48
8521	32	파리바게트	파리바게트	37.644809	127.120093	1000원 이상 10% 할인	1500	2016-11-27	20:09:39
8522	45	파리바게트	파리바게트	37.474318	126.876877	1000원 이상 10% 할인	800	2017-07-16	15:04:22
