gift_key,payment_idx,card_key,gift_title,gift_place,gift_latitude,gift_longitude,gift_content,gift_cost,gift_date,gift_time
8942,7301,178,아웃백,아웃백,37.696441,127.197411,스테이크 주문시 10% 할인,1400,2017-08-25,11:32:20
8943,8445,249,버거킹,버거킹,37.565576,126.968939,와퍼주문시 5% 할인,300,2017-11-26,18:46:12
8944,8022,159,약국,약국,37.681335,126.876388,황사 마스크 증정(1매),1000,2016-07-22,11:13:54
8945,2622,261,구이가,구이가,37.660241,127.167581,한판 주문시 사이다 제공,1100,2016-06-06,15:18:22
8946,4679,46,홍콩반점,홍콩반점,37.709322,127.148127,찹쌀 탕수육 10% 할인,1600,2018-02-16,10:19:01
8947,4487,106,이비인후과,이비인후과,37.719116,127.074209,코세척 서비스(무료),1000,2016-12-26,15:21:52
8948,5084,130,봄봄,봄봄,37.565165,127.166595,음료 주문시 쿠폰 도장 2개 추가,900,2017-11-11,16:25:43
8949,5510,248,아웃백,아웃백,37.675116,126.963584,스테이크 주문시 10% 할인,1600,2017-08-05,12:39:37
8950,12200,293,오쭈,오쭈,37.485748,127.183177,치즈 퐁듀 1회 제공,1300,2016-10-22,20:14:15
8951,1057,6,뚜레쥬르,뚜레쥬르,37.676994,126.953797,2000원 이상 5% 할인,1100,2017-07-16,10:25:10
8952,14341,234,약국,약국,37.449284,127.187865,황사 마스크 증정(1매),1000,2017-09-06,20:50:16
8953,3289,196,원할머니보쌈,원할머니보쌈,37.513751,126.984351,"족발 3,000 할인 쿠폰 제공",700,2016-01-26,09:28:30
8954,2644,154,이디야커피,이디야커피,37.541467,126.980188,스마트 오더 사용시 10% 할인,1300,2016-04-26,13:49:30
8955,12650,203,뚜레쥬르,뚜레쥬르,37.612646,126.891274,2000원 이상 5% 할인,900,2017-02-09,14:02:07
8956,6172,163,봄봄,봄봄,37.559085,127.15061,음료 주문시 쿠폰 도장 2개 추가,2000,2016-01-24,14:28:37
8957,4732,155,리얼후라이,리얼후라이,37.663756,126.927917,크리스피 후라이드 10% 할인,100,2017-05-29,13:19:44
8958,10890,6,한신포차,한신포차,37.446338,126.853275,닭발 주문시 주먹밥 증정,1500,2016-04-04,16:37:02
8959,1433,12,약국,약국,37.689521,127.035365,황사 마스크 증정(1매),400,2017-01-28,13:35:48
8960,11089,108,닭한마리,닭한마리,37.580713,126.895599,칼국수 사리 무료 리필,900,2017-09-09,09:39:07
8961,12575,234,봄봄,봄봄,37.708037,126.909639,음료 주문시 쿠폰 도장 2개 추가,1400,2016-07-16,15:46:10
8962,6741,81,이디야커피,이디야커피,37.634411,127.171394,스마트 오더 사용시 10% 할인,1500,2017-01-25,19:47:10
8963,5544,188,엔젤리너스,엔젤리너스,37.55036,126.943771,제조 음료 주문시 10% 할인,700,2017-08-18,23:07:45
8964,14542,66,정형외과,정형외과,37.683236,127.127693,정형외과의료지점,1600,2017-01-07,18:14:39
8965,4698,205,김덕후의곱창조,김덕후의곱창조,37.49471,127.037224,"곱창 무한 리필 2,000 할인",800,2017-02-07,14:03:03
8966,456,40,뚜레쥬르,뚜레쥬르,37.684329,126.967763,2000원 이상 5% 할인,1600,2016-01-20,18:30:57
8967,11376,263,김덕후의곱창조,김덕후의곱창조,37.554096,127.023516,"곱창 무한 리필 2,000 할인",1300,2016-01-09,13:34:11
8968,113,252,김덕후의곱창조,김덕후의곱창조,37.69801,127.027839,"곱창 무한 리필 2,000 할인",1400,2016-11-25,19:52:11
8969,530,299,닭한마리,닭한마리,37.653136,127.030728,칼국수 사리 무료 리필,1900,2017-01-30,22:31:59
8970,9125,69,파리바게트,파리바게트,37.683568,127.168626,1000원 이상 10% 할인,1000,2016-09-05,21:25:27
8971,2423,253,홍콩반점,홍콩반점,37.446678,127.00494,찹쌀 탕수육 10% 할인,700,2017-10-08,17:04:30
8972,14144,276,쥬씨,쥬씨,37.639123,126.95376,무료 사이즈업,100,2016-06-18,12:40:29
8973,8718,221,엔젤리너스,엔젤리너스,37.706227,126.897688,제조 음료 주문시 10% 할인,1700,2017-01-26,10:07:32
8974,10147,68,아웃닭,아웃닭,37.48314,126.908691,치즈스틱 2개 제공,1100,2016-04-05,13:53:06
8975,10277,23,정형외과,정형외과,37.61684,126.869681,정형외과의료지점,800,2016-11-04,19:23:36
8976,2973,29,봄봄,봄봄,37.479024,127.157351,음료 주문시 쿠폰 도장 2개 추가,1300,2016-03-14,14:59:58
8977,14563,227,버거킹,버거킹,37.708577,127.137354,와퍼주문시 5% 할인,1400,2016-05-29,23:58:42
8978,1322,279,동경야네,동경야네,37.611963,126.970656,사케동 10% 할인,1200,2017-02-03,12:40:55
8979,920,272,엔젤리너스,엔젤리너스,37.614751,127.127007,제조 음료 주문시 10% 할인,1200,2017-06-20,23:32:07
8980,4535,282,꾼,꾼,37.66771,126.995336,"소주 2,000 쿠폰",1600,2016-07-21,09:39:00
8981,3595,292,파리바게트,파리바게트,37.633148,127.113854,1000원 이상 10% 할인,300,2017-03-29,19:24:18
8982,7656,236,백다방,백다방,37.465381,126.949521,무료 토핑 추가,800,2016-02-18,21:11:15
8983,2686,9,오쭈,오쭈,37.476276,126.994298,치즈 퐁듀 1회 제공,1900,2016-08-22,14:09:28
8984,13425,23,오쭈,오쭈,37.547331,127.18518,치즈 퐁듀 1회 제공,500,2017-01-12,18:34:34
8985,370,244,오쭈,오쭈,37.540892,127.085329,치즈 퐁듀 1회 제공,200,2017-09-13,22:51:20
8986,7644,204,백다방,백다방,37.531805,127.013756,무료 토핑 추가,2000,2017-09-07,16:54:29
8987,11649,94,반디앤루니스,반디앤루니스,37.459994,127.113992,도서 구매시 5% 할인,1800,2016-01-29,18:30:43
8988,8421,205,한신포차,한신포차,37.702225,127.096709,닭발 주문시 주먹밥 증정,1200,2017-08-06,21:15:56
8989,8752,252,이디야커피,이디야커피,37.600528,127.005684,스마트 오더 사용시 10% 할인,200,2017-04-15,18:29:17
8990,14420,84,오쭈,오쭈,37.491037,126.944903,치즈 퐁듀 1회 제공,700,2016-03-15,16:07:40
8991,10465,68,베스킨라빈스,베스킨라빈스,37.613295,126.859036,무료 사이즈업,1700,2017-06-15,10:53:41
8992,8746,96,파리바게트,파리바게트,37.70799,126.936492,1000원 이상 10% 할인,800,2017-12-13,16:15:10
8993,10720,181,봄봄,봄봄,37.556671,126.986482,음료 주문시 쿠폰 도장 2개 추가,1800,2016-05-13,23:31:21
8994,12501,150,쥬씨,쥬씨,37.666173,126.973789,무료 사이즈업,1200,2017-09-22,18:09:30
8995,13318,292,닭한마리,닭한마리,37.54729,127.137555,칼국수 사리 무료 리필,500,2017-04-25,11:42:05
8996,12062,7,연래춘,연래춘,37.608005,127.056746,현금 결재시 10% 할인,900,2016-06-26,16:38:53
8997,13728,239,베스킨라빈스,베스킨라빈스,37.469784,127.148447,무료 사이즈업,200,2017-07-25,18:29:12
8998,10447,281,이비인후과,이비인후과,37.623283,126.983429,코세척 서비스(무료),500,2017-02-06,15:01:19
8999,4344,268,꾼,꾼,37.703897,127.160367,"소주 2,000 쿠폰",1100,2016-10-22,15:19:12
9000,2035,119,원할머니보쌈,원할머니보쌈,37.617662,127.191925,"족발 3,000 할인 쿠폰 제공",1600,2016-10-23,13:16:22
9001,9081,256,롯데리아,롯데리아,37.647864,127.07846,롯데리아 음료M 제공,200,2018-03-08,18:39:32
9002,1644,194,버거킹,버거킹,37.593901,127.018085,와퍼주문시 5% 할인,400,2018-03-29,13:35:27
9003,411,247,원할머니보쌈,원할머니보쌈,37.673915,127.134702,"족발 3,000 할인 쿠폰 제공",1400,2016-12-09,22:18:43
9004,5871,56,멘동,멘동,37.644082,127.145106,규동 5% 할인,1700,2016-03-10,22:09:41
9005,9130,14,오쭈,오쭈,37.509591,126.968924,치즈 퐁듀 1회 제공,800,2018-03-19,19:19:39
9006,9847,250,이비인후과,이비인후과,37.447021,127.119782,코세척 서비스(무료),1900,2016-10-15,13:28:38
9007,8898,162,김덕후의곱창조,김덕후의곱창조,37.511737,126.943325,"곱창 무한 리필 2,000 할인",600,2017-08-31,22:35:49
9008,8195,163,버거킹,버거킹,37.487381,127.129678,와퍼주문시 5% 할인,800,2017-05-23,17:41:59
9009,7941,210,롯데리아,롯데리아,37.6487,127.133823,롯데리아 음료M 제공,1400,2016-11-06,20:06:23
9010,1424,122,홍콩반점,홍콩반점,37.555504,127.097811,찹쌀 탕수육 10% 할인,500,2017-08-18,19:40:14
9011,14402,277,이비인후과,이비인후과,37.672299,127.016176,코세척 서비스(무료),1700,2018-03-16,18:38:10
9012,10078,152,파리바게트,파리바게트,37.71406,127.144029,1000원 이상 10% 할인,100,2017-11-15,16:54:47
9013,7737,103,김덕후의곱창조,김덕후의곱창조,37.635372,126.942947,"곱창 무한 리필 2,000 할인",300,2016-11-07,23:54:29
9014,13854,138,꾼,꾼,37.611911,127.077239,"소주 2,000 쿠폰",200,2016-12-16,19:41:16
9015,11018,236,백다방,백다방,37.450787,127.098176,무료 토핑 추가,100,2016-07-10,11:33:20
9016,2449,190,리얼후라이,리얼후라이,37.499584,127.09858,크리스피 후라이드 10% 할인,900,2016-02-10,15:06:12
9017,881,79,봄봄,봄봄,37.599526,127.099386,음료 주문시 쿠폰 도장 2개 추가,400,2017-04-28,17:11:52
9018,1836,288,멘동,멘동,37.553227,127.046186,규동 5% 할인,1100,2018-02-26,15:11:27
9019,13037,208,봄봄,봄봄,37.594907,126.881798,음료 주문시 쿠폰 도장 2개 추가,1700,2016-07-25,21:02:42
9020,3224,166,반디앤루니스,반디앤루니스,37.666655,127.195717,도서 구매시 5% 할인,100,2018-03-08,18:17:48
9021,9339,71,백다방,백다방,37.656711,127.123017,무료 토핑 추가,1600,2017-12-23,09:12:17
9022,2227,38,롯데리아,롯데리아,37.581546,127.134045,롯데리아 음료M 제공,2000,2017-08-11,09:40:58
9023,5120,163,정형외과,정형외과,37.492434,126.993372,정형외과의료지점,700,2017-08-04,18:37:57
9024,6821,70,원할머니보쌈,원할머니보쌈,37.541209,127.190158,"족발 3,000 할인 쿠폰 제공",1300,2016-07-06,20:42:18
9025,1818,129,닭한마리,닭한마리,37.534233,127.077075,칼국수 사리 무료 리필,300,2016-01-15,19:20:47
9026,5983,26,쥬씨,쥬씨,37.71084,126.94731,무료 사이즈업,200,2016-07-08,12:05:49
9027,3150,266,백다방,백다방,37.495306,127.138123,무료 토핑 추가,1400,2016-08-26,21:16:09
9028,9632,187,이비인후과,이비인후과,37.442093,127.061094,코세척 서비스(무료),1300,2018-03-14,21:58:43
9029,11697,165,스시로로,스시로로,37.698904,126.921301,2pcs 무료 제공,2000,2018-02-02,12:39:18
9030,13997,231,이디야커피,이디야커피,37.719035,127.064331,스마트 오더 사용시 10% 할인,1900,2016-03-31,10:03:55
9031,12480,130,아웃닭,아웃닭,37.476435,126.939721,치즈스틱 2개 제공,2000,2016-12-02,21:17:00
9032,5889,165,약국,약국,37.650485,126.947863,황사 마스크 증정(1매),1500,2016-07-31,13:49:20
9033,8721,111,교보문고,교보문고,37.441772,127.067187,도서 구매시 10% 할인,2000,2017-03-17,16:47:40
9034,10872,290,원할머니보쌈,원할머니보쌈,37.624814,127.119566,"족발 3,000 할인 쿠폰 제공",100,2016-01-26,16:53:39
9035,10729,209,파리바게트,파리바게트,37.49484,126.9185,1000원 이상 10% 할인,900,2017-12-05,19:54:57
9036,12907,92,롯데리아,롯데리아,37.575888,126.982753,롯데리아 음료M 제공,900,2017-05-25,21:47:10
9037,14391,72,김덕후의곱창조,김덕후의곱창조,37.690541,127.092795,"곱창 무한 리필 2,000 할인",2000,2017-03-11,20:54:10
9038,14080,32,아웃백,아웃백,37.520623,127.136863,스테이크 주문시 10% 할인,1300,2016-05-14,20:25:01
9039,6434,249,구이가,구이가,37.70836,127.139942,한판 주문시 사이다 제공,200,2016-11-11,21:06:03
9040,1464,91,동경야네,동경야네,37.4585,127.083632,사케동 10% 할인,1300,2016-09-12,16:15:50
9041,3207,138,아웃백,아웃백,37.488672,126.914961,스테이크 주문시 10% 할인,100,2017-03-17,12:04:51
9042,10251,113,동경야네,동경야네,37.522473,127.082422,사케동 10% 할인,100,2018-02-10,21:22:27
9043,13568,74,구이가,구이가,37.552486,126.996018,한판 주문시 사이다 제공,2000,2018-03-12,15:13:31
9044,1158,156,닭한마리,닭한마리,37.584095,126.930899,칼국수 사리 무료 리필,800,2017-01-10,23:50:26
9045,7207,268,홍콩반점,홍콩반점,37.707445,127.009244,찹쌀 탕수육 10% 할인,1900,2016-08-02,15:25:28
9046,10714,92,교보문고,교보문고,37.644321,127.171309,도서 구매시 10% 할인,1200,2016-07-22,12:15:53
9047,14125,213,홍콩반점,홍콩반점,37.449696,127.047695,찹쌀 탕수육 10% 할인,1700,2016-06-26,09:07:25
9048,14283,124,아웃닭,아웃닭,37.515912,127.178783,치즈스틱 2개 제공,1600,2016-02-17,13:44:47
9049,8703,137,매드포갈릭,매드포갈릭,37.66703,126.948526,에이드 무료 제공,300,2017-04-06,15:15:38
9050,14239,146,닭한마리,닭한마리,37.553196,127.164925,칼국수 사리 무료 리필,400,2017-01-07,15:27:20
9051,1845,288,백다방,백다방,37.59807,126.880454,무료 토핑 추가,2000,2016-05-29,12:57:16
9052,2971,42,꾼,꾼,37.698137,127.05447,"소주 2,000 쿠폰",1400,2018-01-22,14:48:56
9053,8257,268,리얼후라이,리얼후라이,37.663784,126.860326,크리스피 후라이드 10% 할인,300,2016-07-14,23:31:34
9054,1004,120,동경야네,동경야네,37.494689,127.06102,사케동 10% 할인,1900,2016-10-20,21:40:14
9055,11588,118,리얼후라이,리얼후라이,37.699908,127.070638,크리스피 후라이드 10% 할인,100,2017-08-08,22:41:08
9056,8036,194,닭한마리,닭한마리,37.63211,127.094226,칼국수 사리 무료 리필,2000,2017-11-09,11:11:46
9057,8905,42,구이가,구이가,37.500753,127.127116,한판 주문시 사이다 제공,700,2017-07-06,09:48:58
9058,9225,148,닭한마리,닭한마리,37.512463,126.963902,칼국수 사리 무료 리필,600,2016-01-21,10:30:08
9059,11169,215,김덕후의곱창조,김덕후의곱창조,37.543256,127.012741,"곱창 무한 리필 2,000 할인",100,2017-10-19,19:29:40
9060,2532,187,매드포갈릭,매드포갈릭,37.713028,126.925492,에이드 무료 제공,400,2016-08-12,22:54:48
9061,9960,189,스시로로,스시로로,37.489196,127.109745,2pcs 무료 제공,500,2017-03-24,13:37:14
9062,4096,259,버거킹,버거킹,37.625706,127.005795,와퍼주문시 5% 할인,1400,2017-10-03,20:28:52
9063,1977,239,파리바게트,파리바게트,37.668213,127.174921,1000원 이상 10% 할인,100,2016-11-24,12:02:50
9064,4064,255,원할머니보쌈,원할머니보쌈,37.633954,127.137164,"족발 3,000 할인 쿠폰 제공",700,2016-02-10,17:47:58
9065,12151,77,백다방,백다방,37.664513,127.142092,무료 토핑 추가,2000,2016-03-17,16:53:22
9066,13479,79,버거킹,버거킹,37.579711,126.930624,와퍼주문시 5% 할인,1700,2018-03-09,16:28:30
9067,10117,97,롯데리아,롯데리아,37.574601,127.153863,롯데리아 음료M 제공,300,2016-05-24,13:37:02
9068,7927,149,구이가,구이가,37.652027,126.946904,한판 주문시 사이다 제공,1200,2017-09-28,20:58:43
9069,13581,25,정형외과,정형외과,37.467733,127.03985,정형외과의료지점,900,2017-09-01,20:15:30
9070,6697,25,베스킨라빈스,베스킨라빈스,37.55992,127.090033,무료 사이즈업,100,2017-03-21,23:54:56
9071,13177,14,이디야커피,이디야커피,37.467701,126.862176,스마트 오더 사용시 10% 할인,1900,2016-08-02,10:28:00
9072,13134,33,쥬씨,쥬씨,37.557148,126.927707,무료 사이즈업,1300,2017-12-01,19:42:49
9073,4512,156,버거킹,버거킹,37.544004,126.973276,와퍼주문시 5% 할인,700,2016-09-29,17:01:50
9074,6451,146,꾼,꾼,37.709811,127.09197,"소주 2,000 쿠폰",2000,2016-04-04,12:11:08
9075,12532,50,롯데리아,롯데리아,37.60013,127.193397,롯데리아 음료M 제공,400,2016-01-20,23:09:00
9076,6753,278,매드포갈릭,매드포갈릭,37.70163,126.948268,에이드 무료 제공,300,2016-04-24,09:49:39
9077,5468,208,스시진,스시진,37.490803,127.037494,2pcs 무료 제공,1200,2016-01-10,09:04:57
9078,14018,8,봄봄,봄봄,37.541877,127.100831,음료 주문시 쿠폰 도장 2개 추가,400,2017-01-19,09:42:06
9079,4685,30,김덕후의곱창조,김덕후의곱창조,37.548675,126.979687,"곱창 무한 리필 2,000 할인",800,2017-03-18,14:37:52
9080,7690,134,홍콩반점,홍콩반점,37.626418,126.897398,찹쌀 탕수육 10% 할인,1200,2016-02-21,20:03:33
9081,6772,138,매드포갈릭,매드포갈릭,37.62108,126.913658,에이드 무료 제공,200,2018-03-30,13:28:33
9082,11243,30,원할머니보쌈,원할머니보쌈,37.515162,126.997439,"족발 3,000 할인 쿠폰 제공",300,2017-01-04,11:47:34
9083,4600,139,정형외과,정형외과,37.686436,127.095502,정형외과의료지점,1200,2017-05-08,23:47:51
9084,1869,158,롯데리아,롯데리아,37.557359,127.181239,롯데리아 음료M 제공,300,2017-10-19,22:03:05
9085,7622,285,닭한마리,닭한마리,37.573377,127.062644,칼국수 사리 무료 리필,1700,2017-04-25,15:29:37
9086,407,128,멘동,멘동,37.541697,127.128104,규동 5% 할인,300,2017-01-11,20:56:30
9087,8565,144,반디앤루니스,반디앤루니스,37.692995,127.021934,도서 구매시 5% 할인,500,2016-08-18,18:49:50
9088,2034,200,교보문고,교보문고,37.658301,127.099773,도서 구매시 10% 할인,1300,2016-11-02,16:05:29
9089,2244,170,아웃백,아웃백,37.609192,127.117891,스테이크 주문시 10% 할인,1700,2016-12-31,09:25:55
9090,11439,231,이비인후과,이비인후과,37.554463,127.158266,코세척 서비스(무료),1900,2016-07-26,10:32:55
9091,779,284,동경야네,동경야네,37.587218,126.950889,사케동 10% 할인,1400,2017-07-18,09:45:35
9092,12221,258,뚜레쥬르,뚜레쥬르,37.590588,126.99884,2000원 이상 5% 할인,1900,2016-09-02,17:10:29
9093,11327,56,이디야커피,이디야커피,37.51358,126.873365,스마트 오더 사용시 10% 할인,200,2017-08-08,21:59:39
9094,7161,295,꾼,꾼,37.674905,126.864441,"소주 2,000 쿠폰",500,2017-06-17,13:46:32
9095,5469,290,베스킨라빈스,베스킨라빈스,37.682364,126.855429,무료 사이즈업,1400,2016-01-26,09:21:52
9096,5758,168,이디야커피,이디야커피,37.580392,127.10732,스마트 오더 사용시 10% 할인,1100,2016-04-30,21:24:09
9097,2464,16,정형외과,정형외과,37.525471,126.880839,정형외과의료지점,1900,2016-01-13,16:19:43
9098,11426,286,매드포갈릭,매드포갈릭,37.61523,127.169013,에이드 무료 제공,1000,2016-08-01,22:54:39
9099,8469,212,버거킹,버거킹,37.548083,126.879668,와퍼주문시 5% 할인,1300,2016-04-16,13:32:05
9100,571,280,구이가,구이가,37.599033,127.131967,한판 주문시 사이다 제공,900,2016-02-07,10:39:07
9101,9064,203,파리바게트,파리바게트,37.545531,127.160259,1000원 이상 10% 할인,1100,2018-02-09,13:00:33
9102,7468,35,한신포차,한신포차,37.629662,127.145632,닭발 주문시 주먹밥 증정,600,2016-02-04,09:06:11
9103,9945,208,봄봄,봄봄,37.463595,126.986027,음료 주문시 쿠폰 도장 2개 추가,600,2016-01-19,17:14:53
9104,9993,32,연래춘,연래춘,37.518532,126.946796,현금 결재시 10% 할인,500,2017-07-12,20:00:02
9105,4051,141,반디앤루니스,반디앤루니스,37.629036,127.128343,도서 구매시 5% 할인,1300,2017-04-09,21:34:56
9106,8069,195,멘동,멘동,37.573409,127.035558,규동 5% 할인,100,2017-02-05,18:08:38
9107,11795,89,오쭈,오쭈,37.580094,126.869301,치즈 퐁듀 1회 제공,700,2016-02-01,18:06:01
9108,6397,66,연래춘,연래춘,37.605059,126.899549,현금 결재시 10% 할인,1100,2017-11-07,13:18:59
9109,14126,238,아웃닭,아웃닭,37.69262,127.147154,치즈스틱 2개 제공,300,2016-05-04,22:48:57
9110,14598,276,이비인후과,이비인후과,37.623098,127.060951,코세척 서비스(무료),400,2017-11-25,19:24:44
9111,9025,104,이비인후과,이비인후과,37.693127,127.177023,코세척 서비스(무료),600,2016-11-28,14:33:29
9112,12345,3,원할머니보쌈,원할머니보쌈,37.58618,126.87789,"족발 3,000 할인 쿠폰 제공",2000,2016-10-01,14:50:57
9113,7708,254,원할머니보쌈,원할머니보쌈,37.465033,126.956016,"족발 3,000 할인 쿠폰 제공",1500,2016-06-21,21:30:30
9114,8885,180,베스킨라빈스,베스킨라빈스,37.69426,126.914801,무료 사이즈업,1800,2017-10-03,11:31:45
9115,2422,194,백다방,백다방,37.653003,127.132837,무료 토핑 추가,1200,2016-10-31,19:30:25
9116,12888,271,롯데리아,롯데리아,37.476124,127.088558,롯데리아 음료M 제공,1000,2017-09-13,23:37:55
9117,10559,17,매드포갈릭,매드포갈릭,37.491412,127.139349,에이드 무료 제공,1000,2017-07-08,10:45:12
9118,6333,32,롯데리아,롯데리아,37.559241,127.056366,롯데리아 음료M 제공,1600,2016-05-11,22:09:32
9119,11919,201,매드포갈릭,매드포갈릭,37.618332,127.162236,에이드 무료 제공,1700,2016-06-09,14:43:21
9120,13575,3,멘동,멘동,37.462299,126.994327,규동 5% 할인,1700,2016-12-14,10:53:02
9121,9685,240,약국,약국,37.511027,127.056147,황사 마스크 증정(1매),1500,2017-12-07,23:54:01
9122,13118,63,동경야네,동경야네,37.516037,126.885315,사케동 10% 할인,1800,2017-09-18,19:31:33
9123,4315,21,이비인후과,이비인후과,37.668889,126.869764,코세척 서비스(무료),700,2016-03-25,09:38:55
9124,2738,208,오쭈,오쭈,37.593426,127.191802,치즈 퐁듀 1회 제공,500,2016-05-25,09:18:13
9125,11743,145,쥬씨,쥬씨,37.457119,127.147768,무료 사이즈업,1900,2016-11-16,10:19:35
9126,3159,194,스시로로,스시로로,37.520712,127.016217,2pcs 무료 제공,1600,2017-01-02,20:17:00
9127,1908,90,아웃백,아웃백,37.479641,127.073083,스테이크 주문시 10% 할인,700,2016-11-06,09:52:41
9128,2352,130,쥬씨,쥬씨,37.606828,126.986207,무료 사이즈업,1800,2016-01-17,18:34:47
9129,14125,213,홍콩반점,홍콩반점,37.449696,127.047695,찹쌀 탕수육 10% 할인,1100,2016-06-26,09:07:25
9130,13891,65,이디야커피,이디야커피,37.603655,126.88971,스마트 오더 사용시 10% 할인,800,2017-06-22,10:24:33
9131,2234,165,리얼후라이,리얼후라이,37.674597,127.152086,크리스피 후라이드 10% 할인,400,2016-01-28,11:38:57
9132,117,213,정형외과,정형외과,37.555287,126.897468,정형외과의료지점,1000,2017-06-29,11:45:20
9133,2769,270,매드포갈릭,매드포갈릭,37.48316,126.864161,에이드 무료 제공,800,2017-11-11,13:36:38
9134,13966,225,봄봄,봄봄,37.463668,126.855378,음료 주문시 쿠폰 도장 2개 추가,1300,2016-02-12,14:21:41
9135,10844,150,스시로로,스시로로,37.708712,126.91107,2pcs 무료 제공,700,2017-11-27,13:26:32
9136,9048,276,엔젤리너스,엔젤리너스,37.474146,127.118212,제조 음료 주문시 10% 할인,1900,2017-08-22,13:16:13
9137,3939,20,스시진,스시진,37.599417,126.937689,2pcs 무료 제공,1500,2018-03-16,20:08:28
9138,11968,150,매드포갈릭,매드포갈릭,37.628252,127.039453,에이드 무료 제공,1400,2017-08-03,10:31:12
9139,12220,239,버거킹,버거킹,37.470757,126.926412,와퍼주문시 5% 할인,300,2017-02-03,13:05:25
9140,3477,289,스시로로,스시로로,37.653252,126.983242,2pcs 무료 제공,1400,2017-10-30,13:17:00
9141,10061,267,봄봄,봄봄,37.463809,126.900042,음료 주문시 쿠폰 도장 2개 추가,300,2018-03-17,21:14:56
9142,2738,208,오쭈,오쭈,37.593426,127.191802,치즈 퐁듀 1회 제공,1300,2016-05-25,09:18:13
9143,3145,285,이비인후과,이비인후과,37.507468,126.996014,코세척 서비스(무료),1700,2017-07-22,09:05:02
9144,9196,174,스시로로,스시로로,37.545261,127.084362,2pcs 무료 제공,900,2017-11-18,23:48:33
9145,4180,25,홍콩반점,홍콩반점,37.545457,126.921547,찹쌀 탕수육 10% 할인,600,2016-10-13,12:52:39
9146,2076,54,쥬씨,쥬씨,37.649552,127.12679,무료 사이즈업,300,2016-03-13,15:57:13
9147,12755,271,구이가,구이가,37.496753,127.075188,한판 주문시 사이다 제공,100,2017-01-26,09:32:20
9148,8553,119,반디앤루니스,반디앤루니스,37.64744,126.943148,도서 구매시 5% 할인,300,2017-06-26,16:43:38
9149,11514,261,반디앤루니스,반디앤루니스,37.583923,126.856127,도서 구매시 5% 할인,1500,2017-04-13,22:41:59
9150,800,234,교보문고,교보문고,37.53215,126.975514,도서 구매시 10% 할인,300,2017-11-05,23:49:50
9151,8875,296,스시로로,스시로로,37.586022,126.981797,2pcs 무료 제공,600,2016-02-20,19:47:10
9152,5521,283,파리바게트,파리바게트,37.562462,127.003765,1000원 이상 10% 할인,1100,2016-12-17,15:25:13
9153,9928,204,스시진,스시진,37.526213,127.05234,2pcs 무료 제공,900,2018-03-09,16:52:03
9154,14564,2,교보문고,교보문고,37.708531,126.852865,도서 구매시 10% 할인,1100,2016-11-18,14:44:52
9155,10206,176,꾼,꾼,37.547805,127.108132,"소주 2,000 쿠폰",400,2018-02-07,14:57:05
9156,10139,106,정형외과,정형외과,37.67661,127.115914,정형외과의료지점,1500,2017-09-12,13:39:21
9157,10528,156,스시진,스시진,37.592461,127.168424,2pcs 무료 제공,1000,2016-11-04,11:25:58
9158,524,277,파리바게트,파리바게트,37.472432,126.897259,1000원 이상 10% 할인,1200,2016-08-18,17:08:48
9159,6622,275,아웃닭,아웃닭,37.678206,126.856598,치즈스틱 2개 제공,100,2017-09-03,22:11:25
9160,9139,85,한신포차,한신포차,37.58212,126.856824,닭발 주문시 주먹밥 증정,600,2018-01-24,15:08:47
9161,5448,61,김덕후의곱창조,김덕후의곱창조,37.597737,127.172216,"곱창 무한 리필 2,000 할인",1900,2017-08-10,20:36:24
9162,4340,136,꾼,꾼,37.635916,126.881201,"소주 2,000 쿠폰",1400,2017-05-14,23:20:25
9163,254,284,아웃백,아웃백,37.574917,126.857119,스테이크 주문시 10% 할인,2000,2017-12-04,18:39:39
9164,13475,33,롯데리아,롯데리아,37.677153,127.100164,롯데리아 음료M 제공,1100,2016-01-24,20:05:39
9165,7373,99,닭한마리,닭한마리,37.531477,127.169943,칼국수 사리 무료 리필,1900,2017-01-18,23:12:14
9166,7532,216,반디앤루니스,반디앤루니스,37.482147,127.104935,도서 구매시 5% 할인,200,2017-08-30,21:39:30
9167,6149,19,파리바게트,파리바게트,37.67213,126.852292,1000원 이상 10% 할인,800,2016-03-22,17:44:45
9168,6367,170,파리바게트,파리바게트,37.530125,127.106794,1000원 이상 10% 할인,1800,2018-03-23,18:44:45
9169,3826,196,롯데리아,롯데리아,37.518002,127.143307,롯데리아 음료M 제공,1600,2018-03-14,23:47:34
9170,14181,38,백다방,백다방,37.666979,126.984769,무료 토핑 추가,600,2017-03-06,13:10:09
9171,10290,169,이비인후과,이비인후과,37.624471,127.009598,코세척 서비스(무료),1300,2016-04-07,18:17:22
9172,7389,212,동경야네,동경야네,37.603887,127.094534,사케동 10% 할인,300,2016-02-07,19:52:22
9173,1793,155,스시로로,스시로로,37.597086,126.900633,2pcs 무료 제공,1300,2018-02-25,11:41:54
9174,8760,267,반디앤루니스,반디앤루니스,37.644565,126.973043,도서 구매시 5% 할인,200,2017-02-02,10:37:48
9175,9512,167,아웃백,아웃백,37.546191,127.095388,스테이크 주문시 10% 할인,1800,2017-03-27,14:51:31
9176,13248,165,리얼후라이,리얼후라이,37.608605,126.888615,크리스피 후라이드 10% 할인,1700,2018-01-05,16:08:24
